"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Virginia","Hanover",2012,208,160,43,3,2,0,0,169,74,43,0,0,208,0,0
"Virginia","Henrico",2012,364,204,152,5,3,0,0,179,65,48,1,8,122,233,0
"Virginia","Hopewell City",2012,60,60,0,0,0,0,0,31,20,13,0,0,0,0,60
"Virginia","King William",2012,59,59,0,0,0,0,0,28,19,11,0,0,0,0,59
"Virginia","Loudoun",2012,363,274,85,4,0,0,0,129,71,38,0,106,186,71,0
"Virginia","Lynchburg City",2012,115,83,32,0,0,0,0,69,58,41,0,0,0,115,0
"Virginia","Madison",2012,352,249,97,6,0,0,0,140,67,44,0,0,302,50,0
"Virginia","Norfolk City",2012,366,328,38,0,0,0,0,87,52,23,8,241,0,117,0
"Virginia","Page",2012,265,174,88,3,0,0,0,108,71,45,0,0,186,79,0
"Virginia","Prince Edward",2012,362,322,39,1,0,0,0,119,51,36,0,0,362,0,0
"Virginia","Prince William",2012,365,301,58,6,0,0,0,140,67,31,0,152,213,0,0
"Virginia","Richmond City",2012,366,364,2,0,0,0,0,84,37,20,10,356,0,0,0
"Virginia","Roanoke",2012,366,310,53,3,0,0,0,122,61,33,0,155,211,0,0
"Virginia","Roanoke City",2012,366,204,162,0,0,0,0,74,61,47,1,0,0,365,0
"Virginia","Rockbridge",2012,251,215,35,1,0,0,0,115,54,41,0,0,178,73,0
"Virginia","Rockingham",2012,346,252,92,2,0,0,0,115,61,39,0,104,158,84,0
"Virginia","Salem City",2012,110,61,49,0,0,0,0,68,61,47,0,0,0,110,0
"Virginia","Stafford",2012,214,158,51,5,0,0,0,140,74,44,0,0,214,0,0
"Virginia","Suffolk City",2012,214,170,40,4,0,0,0,129,61,43,0,0,214,0,0
"Virginia","Virginia Beach City",2012,345,235,110,0,0,0,0,87,60,41,0,0,0,345,0
"Virginia","Warren",2012,60,60,0,0,0,0,0,22,18,10,0,0,0,0,60
"Virginia","Winchester City",2012,60,60,0,0,0,0,0,30,25,14,0,0,0,0,60
"Virginia","Wythe",2012,178,139,36,3,0,0,0,133,64,44,0,0,178,0,0
"Washington","Adams",2012,366,330,36,0,0,0,0,89,50,21,0,0,0,366,0
"Washington","Asotin",2012,364,219,135,5,4,1,0,202,67,39,0,0,0,364,0
"Washington","Benton",2012,364,286,78,0,0,0,0,99,57,29,0,0,0,339,25
"Washington","Chelan",2012,366,213,128,10,13,1,1,443,78,42,0,0,0,366,0
"Washington","Clallam",2012,366,242,124,0,0,0,0,83,61,43,0,0,123,243,0
"Washington","Clark",2012,366,263,102,1,0,0,0,117,63,37,0,0,92,274,0
"Washington","Columbia",2012,344,297,47,0,0,0,0,75,52,24,0,0,0,344,0
"Washington","Cowlitz",2012,351,304,47,0,0,0,0,74,53,26,0,0,0,351,0
"Washington","Franklin",2012,359,310,48,1,0,0,0,104,54,25,0,0,0,359,0
"Washington","Grant",2012,365,291,74,0,0,0,0,95,56,29,0,0,0,365,0
"Washington","Grays Harbor",2012,366,319,47,0,0,0,0,83,53,27,0,0,0,366,0
"Washington","Jefferson",2012,347,333,14,0,0,0,0,63,39,24,0,0,0,347,0
"Washington","King",2012,366,181,178,7,0,0,0,140,69,51,0,0,48,318,0
"Washington","Kitsap",2012,317,275,42,0,0,0,0,72,52,25,0,0,0,317,0
"Washington","Kittitas",2012,361,260,84,11,5,0,1,307,70,28,0,0,0,361,0
"Washington","Klickitat",2012,304,264,40,0,0,0,0,82,54,23,0,0,0,304,0
"Washington","Lewis",2012,366,314,51,1,0,0,0,106,54,28,0,0,0,366,0
"Washington","Mason",2012,366,278,87,1,0,0,0,116,59,33,0,0,0,366,0
"Washington","Okanogan",2012,366,197,159,5,5,0,0,161,71,47,0,0,0,366,0
"Washington","Pierce",2012,366,237,124,5,0,0,0,144,67,44,0,0,175,191,0
"Washington","Skagit",2012,366,357,9,0,0,0,0,71,42,31,0,61,190,115,0
"Washington","Snohomish",2012,366,250,114,1,1,0,0,157,63,38,0,0,0,366,0
"Washington","Spokane",2012,366,212,152,2,0,0,0,112,67,47,1,0,89,274,2
"Washington","Stevens",2012,366,216,150,0,0,0,0,88,65,43,0,0,0,341,25
"Washington","Thurston",2012,361,271,86,3,1,0,0,153,63,35,0,0,117,244,0
"Washington","Walla Walla",2012,363,298,65,0,0,0,0,93,55,24,0,0,0,363,0
"Washington","Whatcom",2012,351,330,21,0,0,0,0,97,42,26,0,0,100,251,0
"Washington","Whitman",2012,366,308,54,2,2,0,0,157,56,25,0,0,0,366,0
"Washington","Yakima",2012,366,196,162,3,5,0,0,177,76,48,0,0,0,366,0
"West Virginia","Berkeley",2012,254,147,106,1,0,0,0,140,74,47,0,0,164,90,0
"West Virginia","Brooke",2012,358,276,82,0,0,0,0,85,60,20,19,0,0,121,218
"West Virginia","Cabell",2012,245,140,97,7,1,0,0,159,80,48,0,0,156,89,0
"West Virginia","Gilmer",2012,356,339,16,1,0,0,0,129,48,34,0,0,356,0,0
"West Virginia","Greenbrier",2012,206,160,44,2,0,0,0,140,64,44,0,0,206,0,0
"West Virginia","Hancock",2012,366,252,102,12,0,0,0,143,74,41,16,0,179,83,88
"West Virginia","Harrison",2012,115,56,59,0,0,0,0,86,61,51,0,0,0,115,0
"West Virginia","Kanawha",2012,337,200,124,13,0,0,0,140,80,46,0,0,158,93,86
"West Virginia","Marion",2012,122,55,67,0,0,0,0,86,64,52,0,0,0,122,0
"West Virginia","Marshall",2012,364,102,262,0,0,0,0,87,71,57,0,0,0,364,0
"West Virginia","Monongalia",2012,261,167,88,6,0,0,0,150,80,44,0,0,176,85,0
"West Virginia","Ohio",2012,265,142,112,10,1,0,0,154,90,49,0,0,188,77,0
"West Virginia","Raleigh",2012,121,72,49,0,0,0,0,68,59,44,0,0,0,121,0
"West Virginia","Tucker",2012,360,301,57,2,0,0,0,133,58,38,0,0,331,29,0
"West Virginia","Wood",2012,255,142,107,6,0,0,0,147,87,47,0,0,176,79,0
"Wisconsin","Ashland",2012,352,327,24,1,0,0,0,112,47,32,0,0,334,18,0
"Wisconsin","Barron",2012,59,59,0,0,0,0,0,35,24,14,0,0,0,0,59
"Wisconsin","Brown",2012,366,210,141,14,1,0,0,179,74,47,0,0,134,232,0
"Wisconsin","Chippewa",2012,61,61,0,0,0,0,0,40,22,13,0,0,0,0,61
"Wisconsin","Columbia",2012,220,154,54,11,1,0,0,151,84,43,0,0,220,0,0
"Wisconsin","Dane",2012,355,158,187,8,2,0,0,154,80,52,0,0,146,209,0
"Wisconsin","Dodge",2012,366,193,160,12,1,0,0,179,79,49,0,0,190,176,0
"Wisconsin","Door",2012,179,136,24,14,5,0,0,187,105,38,0,0,179,0,0
"Wisconsin","Eau Claire",2012,303,210,91,2,0,0,0,115,67,43,0,0,183,120,0
"Wisconsin","Fond du Lac",2012,207,151,41,14,1,0,0,192,90,42,0,0,207,0,0
"Wisconsin","Forest",2012,364,306,53,5,0,0,0,140,58,36,0,2,283,79,0
"Wisconsin","Grant",2012,362,219,143,0,0,0,0,93,62,43,0,0,0,362,0
"Wisconsin","Jackson",2012,22,22,0,0,0,0,0,31,22,9,0,0,0,0,22
"Wisconsin","Jefferson",2012,193,130,51,11,1,0,0,166,84,44,0,0,193,0,0
"Wisconsin","Kenosha",2012,309,159,117,24,9,0,0,192,105,50,0,0,163,146,0
"Wisconsin","Kewaunee",2012,194,147,33,10,4,0,0,172,97,41,0,0,194,0,0
"Wisconsin","La Crosse",2012,316,181,133,2,0,0,0,105,70,47,0,0,139,177,0
"Wisconsin","Manitowoc",2012,192,142,29,16,5,0,0,177,101,39,0,0,192,0,0
"Wisconsin","Marathon",2012,221,188,31,2,0,0,0,101,61,41,0,0,221,0,0
"Wisconsin","Milwaukee",2012,366,164,172,21,9,0,0,185,90,53,0,4,153,209,0
"Wisconsin","Monroe",2012,36,36,0,0,0,0,0,33,19,10,0,0,0,0,36
"Wisconsin","Outagamie",2012,366,194,160,11,1,0,0,182,78,49,0,0,154,212,0
"Wisconsin","Ozaukee",2012,364,201,139,18,6,0,0,192,88,47,0,0,161,203,0
"Wisconsin","Racine",2012,187,126,34,22,5,0,0,177,122,42,0,0,187,0,0
"Wisconsin","Rock",2012,191,123,57,11,0,0,0,143,93,45,0,0,191,0,0
"Wisconsin","Sauk",2012,365,223,136,5,1,0,0,151,74,44,0,0,166,195,4
"Wisconsin","Sheboygan",2012,195,131,28,28,8,0,0,192,126,42,0,0,195,0,0
"Wisconsin","Taylor",2012,365,276,87,2,0,0,0,115,64,40,0,0,232,133,0
"Wisconsin","Vilas",2012,222,194,27,1,0,0,0,108,54,36,0,0,192,30,0
"Wisconsin","Walworth",2012,191,127,49,14,1,0,0,174,90,44,0,0,191,0,0
"Wisconsin","Waukesha",2012,353,120,222,10,1,0,0,159,75,56,0,0,69,284,0
"Wyoming","Albany",2012,365,176,182,7,0,0,0,125,77,51,0,0,269,13,83
"Wyoming","Big Horn",2012,363,355,8,0,0,0,0,84,47,36,0,0,363,0,0
"Wyoming","Campbell",2012,366,128,223,13,2,0,0,156,90,57,0,4,156,37,169
"Wyoming","Carbon",2012,354,270,84,0,0,0,0,97,61,43,0,16,335,0,3
"Wyoming","Converse",2012,360,296,62,2,0,0,0,129,57,29,0,0,8,26,326
"Wyoming","Crook",2012,131,53,66,12,0,0,0,129,100,58,0,0,131,0,0
"Wyoming","Fremont",2012,366,214,147,5,0,0,0,117,75,47,0,2,328,28,8
"Wyoming","Johnson",2012,117,108,9,0,0,0,0,66,47,11,0,0,0,117,0
"Wyoming","Laramie",2012,366,225,139,2,0,0,0,108,74,47,0,7,305,53,1
"Wyoming","Lincoln",2012,366,315,45,4,2,0,0,186,54,19,0,0,0,0,366
"Wyoming","Natrona",2012,365,307,57,1,0,0,0,103,56,31,0,116,184,60,5
"Wyoming","Park",2012,123,106,17,0,0,0,0,93,56,21,0,0,0,110,13
"Wyoming","Platte",2012,61,57,4,0,0,0,0,86,37,17,0,0,0,0,61
"Wyoming","Sheridan",2012,358,307,51,0,0,0,0,80,53,23,0,0,0,122,236
"Wyoming","Sublette",2012,366,190,161,9,5,1,0,219,80,50,0,0,295,71,0
"Wyoming","Sweetwater",2012,366,210,148,7,0,1,0,284,74,47,0,2,293,24,47
"Wyoming","Teton",2012,366,252,111,3,0,0,0,110,67,45,1,0,342,21,2
"Wyoming","Uinta",2012,366,254,111,1,0,0,0,115,71,44,0,0,352,0,14
"Wyoming","Weston",2012,43,43,0,0,0,0,0,44,41,37,0,0,43,0,0
